Entity,Code,Year,Oil production - TWh
Italy,ITA,2016,43.723183
Italy,ITA,2017,48.243526
Italy,ITA,2018,54.477234
Italy,ITA,2019,49.759743
Italy,ITA,2020,62.729664
Italy,ITA,2021,56.292686
Italy,ITA,2022,51.8587
Kazakhstan,KAZ,1985,263.5358
Kazakhstan,KAZ,1986,270.8627
Kazakhstan,KAZ,1987,279.8178
Kazakhstan,KAZ,1988,290.2848
Kazakhstan,KAZ,1989,295.402
Kazakhstan,KAZ,1990,300.054
Kazakhstan,KAZ,1991,309.358
Kazakhstan,KAZ,1992,300.054
Kazakhstan,KAZ,1993,267.49
Kazakhstan,KAZ,1994,236.22856
Kazakhstan,KAZ,1995,239.96179
Kazakhstan,KAZ,1996,267.03644
Kazakhstan,KAZ,1997,299.80975
Kazakhstan,KAZ,1998,301.74036
Kazakhstan,KAZ,1999,350.42355
Kazakhstan,KAZ,2000,410.73672
Kazakhstan,KAZ,2001,466.25833
Kazakhstan,KAZ,2002,549.7617
Kazakhstan,KAZ,2003,598.34375
Kazakhstan,KAZ,2004,691.95593
Kazakhstan,KAZ,2005,715.0833
Kazakhstan,KAZ,2006,755.9872
Kazakhstan,KAZ,2007,780.6731
Kazakhstan,KAZ,2008,821.9061
Kazakhstan,KAZ,2009,889.495
Kazakhstan,KAZ,2010,926.7331
Kazakhstan,KAZ,2011,931.1083
Kazakhstan,KAZ,2012,921.381
Kazakhstan,KAZ,2013,951.18286
Kazakhstan,KAZ,2014,940.004
Kazakhstan,KAZ,2015,924.07794
Kazakhstan,KAZ,2016,907.50867
Kazakhstan,KAZ,2017,1002.44324
Kazakhstan,KAZ,2018,1050.881
Kazakhstan,KAZ,2019,1053.1604
Kazakhstan,KAZ,2020,996.1863
Kazakhstan,KAZ,2021,998.75885
Kazakhstan,KAZ,2022,978.53656
Kuwait,KWT,1965,1384.1022
Kuwait,KWT,1966,1460.2218
Kuwait,KWT,1967,1469.943
Kuwait,KWT,1968,1548.2809
Kuwait,KWT,1969,1638.7595
Kuwait,KWT,1970,1765.4216
Kuwait,KWT,1971,1890.4507
Kuwait,KWT,1972,1946.2715
Kuwait,KWT,1973,1788.6992
Kuwait,KWT,1974,1510.3931
Kuwait,KWT,1975,1236.8494
Kuwait,KWT,1976,1278.2631
Kuwait,KWT,1977,1172.0682
Kuwait,KWT,1978,1265.1078
Kuwait,KWT,1979,1507.4767
Kuwait,KWT,1980,1009.875
Kuwait,KWT,1981,681.79614
Kuwait,KWT,1982,496.1857
Kuwait,KWT,1983,639.71454
Kuwait,KWT,1984,706.256
Kuwait,KWT,1985,645.34283
Kuwait,KWT,1986,690.7675
Kuwait,KWT,1987,606.09753
Kuwait,KWT,1988,733.22754
Kuwait,KWT,1989,795.61633
Kuwait,KWT,1990,544.2467
Kuwait,KWT,1991,107.19352
Kuwait,KWT,1992,627.50287
Kuwait,KWT,1993,1123.2484
Kuwait,KWT,1994,1202.0443
Kuwait,KWT,1995,1219.8585
Kuwait,KWT,1996,1222.6143
Kuwait,KWT,1997,1222.4785
Kuwait,KWT,1998,1279.338
Kuwait,KWT,1999,1192.7302
Kuwait,KWT,2000,1278.0026
Kuwait,KWT,2001,1238.9849
Kuwait,KWT,2002,1148.5774
Kuwait,KWT,2003,1344.474
Kuwait,KWT,2004,1433.8256
Kuwait,KWT,2005,1516.6808
Kuwait,KWT,2006,1555.5902
Kuwait,KWT,2007,1512.2474
Kuwait,KWT,2008,1584.2684
Kuwait,KWT,2009,1407.5665
Kuwait,KWT,2010,1435.0907
Kuwait,KWT,2011,1638.5555
Kuwait,KWT,2012,1790.6489
Kuwait,KWT,2013,1761.1348
Kuwait,KWT,2014,1747.1171
Kuwait,KWT,2015,1724.1124
Kuwait,KWT,2016,1776.3003
Kuwait,KWT,2017,1685.9868
Kuwait,KWT,2018,1707.8542
Kuwait,KWT,2019,1667.5315
Kuwait,KWT,2020,1525.7699
Kuwait,KWT,2021,1510.924
Kuwait,KWT,2022,1694.665
Libya,LBY,1965,674.328
Libya,LBY,1966,833.5137
Libya,LBY,1967,957.87744
Libya,LBY,1968,1440.4755
Libya,LBY,1969,1717.8782
Libya,LBY,1970,1855.5074
Libya,LBY,1971,1519.8572
Libya,LBY,1972,1242.3125
Libya,LBY,1973,1216.8772
Libya,LBY,1974,855.80133
Libya,LBY,1975,831.91504
Libya,LBY,1976,1087.3124
Libya,LBY,1977,1158.6451
Libya,LBY,1978,1112.3861
Libya,LBY,1979,1175.4906
Libya,LBY,1980,1026.7806
Libya,LBY,1981,687.5084
Libya,LBY,1982,644.2256
Libya,LBY,1983,631.853
Libya,LBY,1984,561.07214
Libya,LBY,1985,562.7875
Libya,LBY,1986,583.7657
Libya,LBY,1987,550.04926
Libya,LBY,1988,578.15985
Libya,LBY,1989,638.3156
Libya,LBY,1990,782.0249
Libya,LBY,1991,789.593
Libya,LBY,1992,810.6005
Libya,LBY,1993,768.99756
Libya,LBY,1994,785.0266
Libya,LBY,1995,789.593
Libya,LBY,1996,797.65686
Libya,LBY,1997,815.15454
Libya,LBY,1998,809.3637
Libya,LBY,1999,778.9636
Libya,LBY,2000,808.2688
Libya,LBY,2001,779.8012
Libya,LBY,2002,750.7623
Libya,LBY,2003,811.5366
Libya,LBY,2004,889.9973
Libya,LBY,2005,953.26874
Libya,LBY,2006,1023.07214
Libya,LBY,2007,1041.9012
Libya,LBY,2008,1026.257
Libya,LBY,2009,950.17206
Libya,LBY,2010,983.7359
Libya,LBY,2011,283.01987
Libya,LBY,2012,843.9602
Libya,LBY,2013,573.9842
Libya,LBY,2014,283.58258
Libya,LBY,2015,237.89433
Libya,LBY,2016,224.76328
Libya,LBY,2017,508.87445
Libya,LBY,2018,638.98944
Libya,LBY,2019,672.34863
Libya,LBY,2020,232.69873
Libya,LBY,2021,693.7266
Libya,LBY,2022,593.3383
Low-income countries,,1968,12.19484
Low-income countries,,1969,30.693363
Low-income countries,,1970,49.22521
Low-income countries,,1971,61.386726
Low-income countries,,1972,67.94268
Low-income countries,,1973,64.282326
Low-income countries,,1974,74.70649
Low-income countries,,1975,111.19105
Low-income countries,,1976,116.722046
Low-income countries,,1977,105.978966
Low-income countries,,1978,103.6625
Low-income countries,,1979,96.71305
Low-income countries,,1980,91.751656
Low-income countries,,1981,94.975685
Low-income countries,,1982,89.76361
Low-income countries,,1983,93.238335
Low-income countries,,1984,94.07448
Low-income countries,,1985,92.25454
Low-income countries,,1986,121.62012
Low-income countries,,1987,148.01161
Low-income countries,,1988,250.3525
Low-income countries,,1989,295.99164
Low-income countries,,1990,336.47385
Low-income countries,,1991,382.55496
Low-income countries,,1992,399.62476
Low-income countries,,1993,443.35516
Low-income countries,,1994,517.24835
Low-income countries,,1995,539.27136
Low-income countries,,1996,539.1375
Low-income countries,,1997,544.6961
Low-income countries,,1998,549.05554
Low-income countries,,1999,593.3634
Low-income countries,,2000,673.17285
Low-income countries,,2001,716.74915
Low-income countries,,2002,766.6959
Low-income countries,,2003,778.3998
Low-income countries,,2004,775.5501
Low-income countries,,2005,756.25836
Low-income countries,,2006,745.00073
Low-income countries,,2007,776.38873
Low-income countries,,2008,740.6838
Low-income countries,,2009,736.1694
Low-income countries,,2010,720.8732
Low-income countries,,2011,551.484
Low-income countries,,2012,327.441
Low-income countries,,2013,316.31778
Low-income countries,,2014,309.0195
Low-income countries,,2015,258.92682
Low-income countries,,2016,181.41998
Low-income countries,,2017,231.4552
Low-income countries,,2018,255.0609
Low-income countries,,2019,282.05576
Low-income countries,,2020,274.89307
Low-income countries,,2021,289.46396
Low-income countries,,2022,284.55304
Lower-middle-income countries,,1965,1977.9042
Lower-middle-income countries,,1966,2295.795
Lower-middle-income countries,,1967,2613.1892
Lower-middle-income countries,,1968,2801.8994
Lower-middle-income countries,,1969,3464.941
Lower-middle-income countries,,1970,4300.925
Lower-middle-income countries,,1971,4860.393
Lower-middle-income countries,,1972,5551.064
Lower-middle-income countries,,1973,6345.731
Lower-middle-income countries,,1974,6531.422
Lower-middle-income countries,,1975,5864.4097
Lower-middle-income countries,,1976,6583.146
Lower-middle-income countries,,1977,6665.3633
Lower-middle-income countries,,1978,6368.6533
Lower-middle-income countries,,1979,5419.4014
Lower-middle-income countries,,1980,4207.5913
Lower-middle-income countries,,1981,3800.1375
Lower-middle-income countries,,1982,4245.714
Lower-middle-income countries,,1983,4428.7344
Lower-middle-income countries,,1984,4493.399
Lower-middle-income countries,,1985,4628.2793
Lower-middle-income countries,,1986,4584.595
Lower-middle-income countries,,1987,4789.762
Lower-middle-income countries,,1988,4878.5347
Lower-middle-income countries,,1989,5531.834
Lower-middle-income countries,,1990,5865.987
Lower-middle-income countries,,1991,6193.315
Lower-middle-income countries,,1992,6208.423
Lower-middle-income countries,,1993,6290.482
Lower-middle-income countries,,1994,6341.936
Lower-middle-income countries,,1995,6467.548
Lower-middle-income countries,,1996,6573.6294
Lower-middle-income countries,,1997,6633.5425
Lower-middle-income countries,,1998,6714.069
Lower-middle-income countries,,1999,6413.981
Lower-middle-income countries,,2000,6838.5054
Lower-middle-income countries,,2001,6716.992
Lower-middle-income countries,,2002,6575.8364
Lower-middle-income countries,,2003,7043.2817
Lower-middle-income countries,,2004,7410.6562
Lower-middle-income countries,,2005,7443.2227
Lower-middle-income countries,,2006,7449.4346
Lower-middle-income countries,,2007,7484.525
Lower-middle-income countries,,2008,7634.9707
Lower-middle-income countries,,2009,7420.405
Lower-middle-income countries,,2010,7685.362
Lower-middle-income countries,,2011,7516.022
Lower-middle-income countries,,2012,7084.9375
Lower-middle-income countries,,2013,6785.891
Lower-middle-income countries,,2014,6833.2925
Lower-middle-income countries,,2015,6895.819
Lower-middle-income countries,,2016,7107.9946
Lower-middle-income countries,,2017,7218.6753
Lower-middle-income countries,,2018,6995.219
Lower-middle-income countries,,2019,6211.6235
Lower-middle-income countries,,2020,5673.396
Lower-middle-income countries,,2021,5678.5938
Lower-middle-income countries,,2022,5688.3965
Malaysia,MYS,1965,0.55562174
Malaysia,MYS,1966,0.55562174
Malaysia,MYS,1967,0.55562174
Malaysia,MYS,1968,2.228576
Malaysia,MYS,1969,5.0005956
Malaysia,MYS,1970,10.001191
Malaysia,MYS,1971,38.3379
Malaysia,MYS,1972,51.81439
Malaysia,MYS,1973,50.56158
Malaysia,MYS,1974,45.00536
Malaysia,MYS,1975,54.45093
Malaysia,MYS,1976,93.04304
Malaysia,MYS,1977,101.67877
Malaysia,MYS,1978,120.0143
Malaysia,MYS,1979,156.68533
Malaysia,MYS,1980,153.77174
Malaysia,MYS,1981,143.90604
Malaysia,MYS,1982,168.90901
Malaysia,MYS,1983,213.91435
Malaysia,MYS,1984,248.48622
Malaysia,MYS,1985,247.25168
Malaysia,MYS,1986,277.81085
Malaysia,MYS,1987,274.47714
Malaysia,MYS,1988,299.17395
Malaysia,MYS,1989,325.3301
Malaysia,MYS,1990,343.66562
Malaysia,MYS,1991,357.8599
Malaysia,MYS,1992,363.60208
Malaysia,MYS,1993,355.60532
Malaysia,MYS,1994,361.85297
Malaysia,MYS,1995,387.5474
Malaysia,MYS,1996,393.02176
Malaysia,MYS,1997,389.57727
Malaysia,MYS,1998,395.68912
Malaysia,MYS,1999,376.96588
Malaysia,MYS,2000,390.2037
Malaysia,MYS,2001,378.97498
Malaysia,MYS,2002,397.95853
Malaysia,MYS,2003,411.86304
Malaysia,MYS,2004,422.25116
Malaysia,MYS,2005,397.20566
Malaysia,MYS,2006,374.1982
Malaysia,MYS,2007,387.66705
Malaysia,MYS,2008,390.62015
Malaysia,MYS,2009,369.8451
Malaysia,MYS,2010,384.60764
Malaysia,MYS,2011,344.99838
Malaysia,MYS,2012,349.7088
Malaysia,MYS,2013,333.95056
Malaysia,MYS,2014,346.53543
Malaysia,MYS,2015,374.35437
Malaysia,MYS,2016,387.3148
Malaysia,MYS,2017,382.0993
Malaysia,MYS,2018,378.3237
Malaysia,MYS,2019,355.42764
Malaysia,MYS,2020,328.5853
Malaysia,MYS,2021,302.87668
Malaysia,MYS,2022,296.88028
Mexico,MEX,1965,209.9668
Mexico,MEX,1966,215.03337
Mexico,MEX,1967,237.99353
Mexico,MEX,1968,254.70474
Mexico,MEX,1969,267.08307
Mexico,MEX,1970,281.20184
Mexico,MEX,1971,280.36813
Mexico,MEX,1972,291.8853
Mexico,MEX,1973,300.7447
Mexico,MEX,1974,377.0003
Mexico,MEX,1975,466.99908
Mexico,MEX,1976,520.71875
Mexico,MEX,1977,632.27313
Mexico,MEX,1978,775.63153
Mexico,MEX,1979,938.07477
Mexico,MEX,1980,1246.5953
Mexico,MEX,1981,1488.5858
Mexico,MEX,1982,1756.2821
Mexico,MEX,1983,1711.0585
Mexico,MEX,1984,1724.8599
Mexico,MEX,1985,1696.2805
Mexico,MEX,1986,1591.9349
Mexico,MEX,1987,1663.4996
Mexico,MEX,1988,1659.4952
Mexico,MEX,1989,1663.8485
Mexico,MEX,1990,1688.312
Mexico,MEX,1991,1777.2651
Mexico,MEX,1992,1779.7585
Mexico,MEX,1993,1782.6091
Mexico,MEX,1994,1793.0317
Mexico,MEX,1995,1746.981
Mexico,MEX,1996,1888.243
Mexico,MEX,1997,1972.6746
Mexico,MEX,1998,2017.5048
Mexico,MEX,1999,1924.6742
Mexico,MEX,2000,1980.8431
Mexico,MEX,2001,2045.3356
Mexico,MEX,2002,2068.0566
Mexico,MEX,2003,2188.7676
Mexico,MEX,2004,2210.1963
Mexico,MEX,2005,2168.8948
Mexico,MEX,2006,2123.0002
Mexico,MEX,2007,2003.0498
Mexico,MEX,2008,1824.7035
Mexico,MEX,2009,1705.7043
Mexico,MEX,2010,1693.3341
Mexico,MEX,2011,1680.7505
Mexico,MEX,2012,1673.2366
Mexico,MEX,2013,1652.5209
Mexico,MEX,2014,1597.3098
Mexico,MEX,2015,1485.5498
Mexico,MEX,2016,1413.2421
Mexico,MEX,2017,1274.4688
Mexico,MEX,2018,1190.9146
Mexico,MEX,2019,1104.8539
Mexico,MEX,2020,1106.1436
Mexico,MEX,2021,1122.1359
Mexico,MEX,2022,1136.0168
Middle East (EI),,1965,4869.3755
Middle East (EI),,1966,5433.4976
Middle East (EI),,1967,5812.4766
Middle East (EI),,1968,6540.5205
Middle East (EI),,1969,7195.5024
Middle East (EI),,1970,8062.9077
Middle East (EI),,1971,9441.676
Middle East (EI),,1972,10508.558
Middle East (EI),,1973,12312.359
Middle East (EI),,1974,12691.225
Middle East (EI),,1975,11382.577
Middle East (EI),,1976,12946.719
Middle East (EI),,1977,13003.795
Middle East (EI),,1978,12381.332
Middle East (EI),,1979,12666.386
Middle East (EI),,1980,10862.523
Middle East (EI),,1981,9274.545
Middle East (EI),,1982,7671.8096
Middle East (EI),,1983,6724.916
Middle East (EI),,1984,6388.6807
Middle East (EI),,1985,5979.2583
Middle East (EI),,1986,7332.517
Middle East (EI),,1987,7296.0386
Middle East (EI),,1988,8548.914
Middle East (EI),,1989,9154.465
Middle East (EI),,1990,9738.978
Middle East (EI),,1991,9581.017
Middle East (EI),,1992,10618.614
Middle East (EI),,1993,11024.773
Middle East (EI),,1994,11271.94
Middle East (EI),,1995,11343.451
Middle East (EI),,1996,11567.165
Middle East (EI),,1997,11925.966
Middle East (EI),,1998,12780.776
Middle East (EI),,1999,12311.707
Middle East (EI),,2000,13129.186
Middle East (EI),,2001,12871.77
Middle East (EI),,2002,11847.888
Middle East (EI),,2003,12903.041
Middle East (EI),,2004,13842.066
Middle East (EI),,2005,14217.523
Middle East (EI),,2006,14389.587
Middle East (EI),,2007,14167.839
Middle East (EI),,2008,14789.697
Middle East (EI),,2009,13735.196
Middle East (EI),,2010,14062.693
Middle East (EI),,2011,15343.302
Middle East (EI),,2012,15608.213
Middle East (EI),,2013,15384.476
Middle East (EI),,2014,15523.919
Middle East (EI),,2015,16362.475
Middle East (EI),,2016,17386.521
Middle East (EI),,2017,17098.107
Middle East (EI),,2018,17264.053
Middle East (EI),,2019,16378.829
Middle East (EI),,2020,15078.223
Middle East (EI),,2021,15304.084
Middle East (EI),,2022,16765.377
Nigeria,NGA,1965,157.08034
Nigeria,NGA,1966,239.22957
Nigeria,NGA,1967,182.8021
Nigeria,NGA,1968,81.167984
Nigeria,NGA,1969,309.52045
Nigeria,NGA,1970,620.473
Nigeria,NGA,1971,877.1751
Nigeria,NGA,1972,1043.0057
Nigeria,NGA,1973,1176.8423
Nigeria,NGA,1974,1291.8168
Nigeria,NGA,1975,1021.53784
Nigeria,NGA,1976,1187.2389
Nigeria,NGA,1977,1194.486
Nigeria,NGA,1978,1086.7255
Nigeria,NGA,1979,1318.7386
Nigeria,NGA,1980,1182.1919
Nigeria,NGA,1981,824.7004
Nigeria,NGA,1982,737.2808
Nigeria,NGA,1983,707.77814
Nigeria,NGA,1984,797.3189
Nigeria,NGA,1985,858.6715
Nigeria,NGA,1986,840.16785
Nigeria,NGA,1987,772.05383
Nigeria,NGA,1988,794.1685
Nigeria,NGA,1989,1011.5126
Nigeria,NGA,1990,1017.47095
Nigeria,NGA,1991,1117.5122
Nigeria,NGA,1992,1159.6453
Nigeria,NGA,1993,1144.7253
Nigeria,NGA,1994,1096.4194
Nigeria,NGA,1995,1105.5588
Nigeria,NGA,1996,1121.2941
Nigeria,NGA,1997,1122.7622
Nigeria,NGA,1998,1150.4365
Nigeria,NGA,1999,1073.8617
Nigeria,NGA,2000,1239.1555
Nigeria,NGA,2001,1224.6005
Nigeria,NGA,2002,1104.9845
Nigeria,NGA,2003,1304.6278
Nigeria,NGA,2004,1414.9651
Nigeria,NGA,2005,1408.9027
Nigeria,NGA,2006,1343.7993
Nigeria,NGA,2007,1246.2552
Nigeria,NGA,2008,1229.331
Nigeria,NGA,2009,1242.6493
Nigeria,NGA,2010,1419.1029
Nigeria,NGA,2011,1376.2834
Nigeria,NGA,2012,1353.362
Nigeria,NGA,2013,1271.8242
Nigeria,NGA,2014,1270.0397
Nigeria,NGA,2015,1228.846
Nigeria,NGA,2016,1061.333
Nigeria,NGA,2017,1097.865
Nigeria,NGA,2018,1119.5613
Nigeria,NGA,2019,1175.3026
Nigeria,NGA,2020,1027.885
Nigeria,NGA,2021,911.4743
Nigeria,NGA,2022,802.53613
Non-OECD (EI),,1965,12110.694
Non-OECD (EI),,1966,13312.236
Non-OECD (EI),,1967,14326.492
Non-OECD (EI),,1968,15966.744
Non-OECD (EI),,1969,17537.697
Non-OECD (EI),,1970,19594.398
Non-OECD (EI),,1971,21124.963
Non-OECD (EI),,1972,22599.121
Non-OECD (EI),,1973,25341.5
Non-OECD (EI),,1974,25689.174
Non-OECD (EI),,1975,24213.85
Non-OECD (EI),,1976,26956.068
Non-OECD (EI),,1977,27682.822
Non-OECD (EI),,1978,27406.283
Non-OECD (EI),,1979,28426.725
Non-OECD (EI),,1980,26331.447
Non-OECD (EI),,1981,24024.469
Non-OECD (EI),,1982,22200.969
Non-OECD (EI),,1983,21516.756
Non-OECD (EI),,1984,21649.201
Non-OECD (EI),,1985,21205.125
Non-OECD (EI),,1986,23006.332
Non-OECD (EI),,1987,23009.62
Non-OECD (EI),,1988,24548.633
Non-OECD (EI),,1989,25414.518
Non-OECD (EI),,1990,26060.682
Non-OECD (EI),,1991,25675.137
Non-OECD (EI),,1992,26086.271
Non-OECD (EI),,1993,26026.271
Non-OECD (EI),,1994,26072.818
Non-OECD (EI),,1995,26422.674
Non-OECD (EI),,1996,27037.51
Non-OECD (EI),,1997,27743.365
Non-OECD (EI),,1998,28782.787
Non-OECD (EI),,1999,28079.668
Non-OECD (EI),,2000,29724.977
Non-OECD (EI),,2001,29871.766
Non-OECD (EI),,2002,29336.828
Non-OECD (EI),,2003,31314.297
Non-OECD (EI),,2004,33695.906
Non-OECD (EI),,2005,34623.613
Non-OECD (EI),,2006,35295.137
Non-OECD (EI),,2007,35366.87
Non-OECD (EI),,2008,36181.188
Non-OECD (EI),,2009,35003.445
Non-OECD (EI),,2010,35812.293
Non-OECD (EI),,2011,36082.953
Non-OECD (EI),,2012,36830.047
Non-OECD (EI),,2013,36259.035
Non-OECD (EI),,2014,36374.266
Non-OECD (EI),,2015,37497.863
Non-OECD (EI),,2016,38034.586
Non-OECD (EI),,2017,37760.844
Non-OECD (EI),,2018,37691.72
Non-OECD (EI),,2019,36646.523
Non-OECD (EI),,2020,33650.125
Non-OECD (EI),,2021,34194.742
Non-OECD (EI),,2022,35766.61
Non-OPEC (EI),,1965,10232.295
Non-OPEC (EI),,1966,11001.895
Non-OPEC (EI),,1967,11866.278
Non-OPEC (EI),,1968,12715.343
Non-OPEC (EI),,1969,13364.741
Non-OPEC (EI),,1970,14413.325
Non-OPEC (EI),,1971,14915.783
Non-OPEC (EI),,1972,15649.1
Non-OPEC (EI),,1973,16423.064
Non-OPEC (EI),,1974,16590.738
Non-OPEC (EI),,1975,16932.773
Non-OPEC (EI),,1976,17712.102
Non-OPEC (EI),,1977,18736.074
Non-OPEC (EI),,1978,19891.44
Non-OPEC (EI),,1979,20695.33
Non-OPEC (EI),,1980,21249.367
Non-OPEC (EI),,1981,21570.945
Non-OPEC (EI),,1982,22050.914
Non-OPEC (EI),,1983,22671.88
Non-OPEC (EI),,1984,23576.354
Non-OPEC (EI),,1985,23737.201
Non-OPEC (EI),,1986,23945.031
Non-OPEC (EI),,1987,24104.56
Non-OPEC (EI),,1988,24250.844
Non-OPEC (EI),,1989,23822.482
Non-OPEC (EI),,1990,23625.988
Non-OPEC (EI),,1991,23439.219
Non-OPEC (EI),,1992,22930.03
Non-OPEC (EI),,1993,22524.508
Non-OPEC (EI),,1994,22767.371
Non-OPEC (EI),,1995,23078.398
Non-OPEC (EI),,1996,23698.49
Non-OPEC (EI),,1997,24118.951
Non-OPEC (EI),,1998,24171.02
Non-OPEC (EI),,1999,24069.688
Non-OPEC (EI),,2000,24824.896
Non-OPEC (EI),,2001,25106.535
Non-OPEC (EI),,2002,25700.395
Non-OPEC (EI),,2003,26204.133
Non-OPEC (EI),,2004,26677.232
Non-OPEC (EI),,2005,26576.316
Non-OPEC (EI),,2006,26707.756
Non-OPEC (EI),,2007,26817.18
Non-OPEC (EI),,2008,26697.47
Non-OPEC (EI),,2009,26929.256
Non-OPEC (EI),,2010,27528.22
Non-OPEC (EI),,2011,27543.307
Non-OPEC (EI),,2012,28020.693
Non-OPEC (EI),,2013,28729.809
Non-OPEC (EI),,2014,29915.209
Non-OPEC (EI),,2015,30629.934
Non-OPEC (EI),,2016,30140.002
Non-OPEC (EI),,2017,30449.252
Non-OPEC (EI),,2018,31769.5
Non-OPEC (EI),,2019,32865.92
Non-OPEC (EI),,2020,31571.744
Non-OPEC (EI),,2021,31807.139
Non-OPEC (EI),,2022,32585.814
North America,,1965,5772.573
North America,,1966,6150.7866
North America,,1967,6586.6865
North America,,1968,6880.1167
North America,,1969,7030.5234
North America,,1970,7383.0645
North America,,1971,7346.296
North America,,1972,7522.433
North America,,1973,7550.027
North America,,1974,7299.5557
North America,,1975,7006.379
North America,,1976,6848.2373
North America,,1977,7028.67
North America,,1978,7417.6543
North America,,1979,7615.955
North America,,1980,7925.788
North America,,1981,8045.6855
North America,,1982,8322.942
North America,,1983,8342.97
North America,,1984,8577.887
North America,,1985,8604.431
North America,,1986,8306.869
North America,,1987,8247.672
North America,,1988,8199.998
North America,,1989,7825.106
North America,,1990,7707.409
North America,,1991,7874.162
North America,,1992,7805.1953
North America,,1993,7678.3545
North America,,1994,7635.066
North America,,1995,7605.458
North America,,1996,7769.7554
North America,,1997,7887.7046
North America,,1998,7848.5503
North America,,1999,7536.2227
North America,,2000,7586.664
North America,,2001,7625.968
North America,,2002,7718.757
North America,,2003,7824.511
North America,,2004,7803.5693
North America,,2005,7550.838
North America,,2006,7549.9126
North America,,2007,7478.3184
North America,,2008,7237.2314
North America,,2009,7349.912
North America,,2010,7544.087
North America,,2011,7792.122
North America,,2012,8493.197
North America,,2013,9236.725
North America,,2014,10232.534
North America,,2015,10683.775
North America,,2016,10351.818
North America,,2017,10785.633
North America,,2018,12051.416
North America,,2019,12975.521
North America,,2020,12399.828
North America,,2021,12606.837
North America,,2022,13218.32
North America (EI),,1965,5694.31
North America (EI),,1966,6062.0273
North America (EI),,1967,6482.4053
North America (EI),,1968,6767.501
North America (EI),,1969,6937.6997
North America (EI),,1970,7300.5786
North America (EI),,1971,7270.5986
North America (EI),,1972,7439.696
North America (EI),,1973,7452.81
North America (EI),,1974,7189.7715
North America (EI),,1975,6879.156
North America (EI),,1976,6722.8174
North America (EI),,1977,6893.6104
North America (EI),,1978,7281.4014
North America (EI),,1979,7488.857
North America (EI),,1980,7799.6685
North America (EI),,1981,7933.447
North America (EI),,1982,8214.274
North America (EI),,1983,8241.573
North America (EI),,1984,8469.704
North America (EI),,1985,8492.74
North America (EI),,1986,8198.537
North America (EI),,1987,8147.861
North America (EI),,1988,8104.3403
North America (EI),,1989,7730.6797
North America (EI),,1990,7612.3447
North America (EI),,1991,7779.6387
North America (EI),,1992,7713.2876
North America (EI),,1993,7589.3247
North America (EI),,1994,7540.479
North America (EI),,1995,7509.1816
North America (EI),,1996,7674.302
North America (EI),,1997,7795.283
North America (EI),,1998,7753.624
North America (EI),,1999,7432.9067
North America (EI),,2000,7477.9653
North America (EI),,2001,7519.358
North America (EI),,2002,7591.238
North America (EI),,2003,7691.9136
North America (EI),,2004,7682.2915
North America (EI),,2005,7421.7837
North America (EI),,2006,7420.4844
North America (EI),,2007,7360.395
North America (EI),,2008,7121.729
North America (EI),,2009,7238.548
North America (EI),,2010,7435.9434
North America (EI),,2011,7688.2593
North America (EI),,2012,8397.594
North America (EI),,2013,9143.193
North America (EI),,2014,10139.569
North America (EI),,2015,10594.438
North America (EI),,2016,10270.593
North America (EI),,2017,10704.97
North America (EI),,2018,11977.042
North America (EI),,2019,12905.021
North America (EI),,2020,12332.642
North America (EI),,2021,12540.834
North America (EI),,2022,13154.966
Norway,NOR,1971,3.4050403
Norway,NOR,1972,18.77903
Norway,NOR,1973,18.160213
Norway,NOR,1974,19.862734
Norway,NOR,1975,107.25876
Norway,NOR,1976,158.76816
Norway,NOR,1977,162.87442
Norway,NOR,1978,202.0324
Norway,NOR,1979,226.77942
Norway,NOR,1980,291.3272
Norway,NOR,1981,282.51993
Norway,NOR,1982,293.44254
Norway,NOR,1983,365.15457
Norway,NOR,1984,418.15393
Norway,NOR,1985,456.02182
Norway,NOR,1986,500.486
Norway,NOR,1987,582.8407
Norway,NOR,1988,662.67206
Norway,NOR,1989,871.1927
Norway,NOR,1990,955.32367
Norway,NOR,1991,1091.3854
Norway,NOR,1992,1243.2552
Norway,NOR,1993,1327.3126
Norway,NOR,1994,1495.4199
Norway,NOR,1995,1609.5884
Norway,NOR,1996,1798.7454
Norway,NOR,1997,1816.9309
Norway,NOR,1998,1739.8503
Norway,NOR,1999,1740.7052
Norway,NOR,2000,1861.6567
Norway,NOR,2001,1881.2806
Norway,NOR,2002,1830.0901
Norway,NOR,2003,1783.962
Norway,NOR,2004,1747.0891
Norway,NOR,2005,1609.9893
Norway,NOR,2006,1498.5483
Norway,NOR,2007,1377.3876
Norway,NOR,2008,1331.0986
Norway,NOR,2009,1260.4038
Norway,NOR,2010,1146.6089
Norway,NOR,2011,1085.8439
Norway,NOR,2012,1012.3336
Norway,NOR,2013,964.4767
Norway,NOR,2014,988.1589
Norway,NOR,2015,1019.21277
Norway,NOR,2016,1050.2723
Norway,NOR,2017,1033.6267
Norway,NOR,2018,968.9926
Norway,NOR,2019,927.94086
Norway,NOR,2020,1071.5087
Norway,NOR,2021,1091.7832
Norway,NOR,2022,1034.5089
OECD (EI),,1965,6120.3867
OECD (EI),,1966,6484.5757
OECD (EI),,1967,6911.97
OECD (EI),,1968,7203.288
OECD (EI),,1969,7402.636
OECD (EI),,1970,7839.4854
